id,name,revenue,employees,founded,biz_type,industry,homepage,last_updated,url
a1k4dmpjT1lYT1M1N0pDTDVYbmZmQT09,(주)부영엔지니어링엔지엠피,,11명,2008년 2월 22일,중소기업,전기용 기계ㆍ장비 및 관련 기자재 도매업,http://www.booyoungeng.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=a1k4dmpjT1lYT1M1N0pDTDVYbmZmQT09
QkVUVWR3OWxVTVNha01aaW1aNDFFdz09,에스원테크,,,,,,,2026-06-17,
YUt3azJ6NWZmVUplYk1CaWYrcjhHUT09,(주)태창이앤아이,,38명,2014년 4월 16일,중소기업,산업처리공정 제어장비 제조업,http://www.tceni.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=YUt3azJ6NWZmVUplYk1CaWYrcjhHUT09
RVZ4Z1NhSmhzL1lvRGV6bkF0Mmozdz09,태융시스템,,,,,,,2026-06-17,
Nmx0SlB5THVWMW40SVNuOC93V3U1UT09,베스템(주),,3명,2023년 3월 13일,3                                        명 출처: 국민연금 사원수 5억 1,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Nmx0SlB5THVWMW40SVNuOC93V3U1UT09
S1N6MGlPZTYvRFJaTXpzcjBTMGk3dz09,(주)비지아이,,11명,2022년 8월 23일,11                                        명 출처: 국민연금 사원수 20억 8,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=S1N6MGlPZTYvRFJaTXpzcjBTMGk3dz09
VXBHODZtTjY0aDdsWS9sRU96aUQvUT09,성우시스템,,,,8억 8,그 외 기타 특수목적용 기계 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VXBHODZtTjY0aDdsWS9sRU96aUQvUT09
Z2d1dnBEOCtoWHlGQTFhNldSUHcxUT09,(주)엠케이에스,,8명,2016년 9월 22일,중소기업,배전반 및 전기 자동제어반 제조업,http://www.mksys.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Z2d1dnBEOCtoWHlGQTFhNldSUHcxUT09
RlJPRitSdFVjNzhlbnFRcmUxeEZDUT09,동우티에스(주),,10명,2011년 9월 1일,중소기업,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RlJPRitSdFVjNzhlbnFRcmUxeEZDUT09
Uys4azllVnYyc0VCdE5iZnkwMXM0QT09,(주) 삼우오토메이션,,,2014년 7월 23일,중소기업,"용기 세척, 포장 및 충전기 제조업",http://www.samwooauto.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Uys4azllVnYyc0VCdE5iZnkwMXM0QT09
cWVBMVNQZVhqUm9XaWdHRVl2R2YvQT09,(유)엘로시스템,,,2022년 9월 14일,중소기업,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cWVBMVNQZVhqUm9XaWdHRVl2R2YvQT09
VXZ6QmJyMHZyM0xtUjd2MTVaYnNGUT09,인스테크(주),,,2016년 2월 11일,중소기업,배전반 및 전기 자동제어반 제조업,http://www.instech-inc.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VXZ6QmJyMHZyM0xtUjd2MTVaYnNGUT09
V2ZOK1VDNU5qMnJhWStEKzIzTGE4UT09,(주)뉴엠텍,,5명,2017년 9월 21일,5                                        명 출처: 국민연금 사원수 4억 6,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=V2ZOK1VDNU5qMnJhWStEKzIzTGE4UT09
M1FjRDRyMEl0QUd2T3JNM2lML2liUT09,(유)포리코리아,,,1997년 8월 4일,,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",http://www.foriauto.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=M1FjRDRyMEl0QUd2T3JNM2lML2liUT09
eGwybTFuaDFtM3lXYnFuM3FyUkRWUT09,(주)오르스마트테크,,12명,2023년 9월 12일,12                                        명 출처: 국민연금 사원수 22억 3,그 외 기타 일반목적용 기계 제조업,http://www.autopacking.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=eGwybTFuaDFtM3lXYnFuM3FyUkRWUT09
NUVSbHVMSnFZWERsYWRuR3JQUHEvZz09,에이젯시스템,,,,10억 5,그 외 기타 전기장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NUVSbHVMSnFZWERsYWRuR3JQUHEvZz09
bFFWV3lIMEp6ZUMzSWRHcGdzdUF6Zz09,(주)우연기전,,12명,2012년 8월 21일,중소기업,배전반 및 전기 자동제어반 제조업,http://wy-autocontrol.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bFFWV3lIMEp6ZUMzSWRHcGdzdUF6Zz09
R3Yvc3JucVNWZVVNZ09rWlRmK3oyZz09,(주)화인인터코리아,,13명,2004년 9월 21일,중소기업,산업용 냉장 및 냉동 장비 제조업,http://www.fineweigher.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=R3Yvc3JucVNWZVVNZ09rWlRmK3oyZz09
VldROWdPSjlnL0V5SWxFdnFDdTN3QT09,(주)에드파,,18명,2019년 2월 12일,중소기업,기타 반도체소자 제조업,http://www.addfa.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VldROWdPSjlnL0V5SWxFdnFDdTN3QT09
My96SU5NeFFnb0o5SlZzNW93U3o3UT09,(주)에이티오토메이션,,39명,2018년 9월 27일,중소기업,산업처리공정 제어장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=My96SU5NeFFnb0o5SlZzNW93U3o3UT09
TkZaVWVSWnVXbC9zc2pqQVZqbHhMdz09,이에스랩(주),,11명,2017년 8월 17일,11                                        명 출처: 국민연금 사원수 17억 6,산업처리공정 제어장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TkZaVWVSWnVXbC9zc2pqQVZqbHhMdz09
RkJ1YXJxQVRkY0I0OVMvNVZlTGtyUT09,(주)한국제일,,,,,,,2026-06-17,
T2hWODhBTlVlZzRwOW0yRGZkRWZHUT09,(주)장고시스템,,26명,2011년 2월 18일,스타트업,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",http://jgkorea.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=T2hWODhBTlVlZzRwOW0yRGZkRWZHUT09
aUQxdlJIdlJIdHVBc2dDY2JvZzZFZz09,플러스이엔지(주),,79명,1998년 5월 12일,79                                        명 출처: 국민연금 사원수 530억 104만원 매출액,반도체 제조용 기계 제조업,http://www.pluseng.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aUQxdlJIdlJIdHVBc2dDY2JvZzZFZz09
aFpYZnNPSlBpU2ZDMTNXcHg3WWNkQT09,성우테크론(주),417억원(2024),133명,1997년 4월 1일,,그 외 기타 전자부품 제조업,http://www.swmv.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aFpYZnNPSlBpU2ZDMTNXcHg3WWNkQT09
T3hYOXF3d3RGRTdZU0p5N3VYOUhnZz09,(주)파노텍,,,,,,,2026-06-17,
TkhGU01qQVJrSFQxZVJ0MEZ1OE9kUT09,아성ACT,,,,,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TkhGU01qQVJrSFQxZVJ0MEZ1OE9kUT09
NHRTQjdwWmNJSXRrK0xlVnF6MmpqQT09,(주)티케이씨,,43명,1996년 9월 5일,,그 외 기타 특수목적용 기계 제조업,http://www.tkc21.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NHRTQjdwWmNJSXRrK0xlVnF6MmpqQT09
YTlvdklBRXpLNjBnRWJBU0V2OEQxdz09,(주)에이치앤케이이앤지,,18명,2015년 4월 1일,중소기업,그 외 기타 전기장비 제조업,http://www.hnk-eng.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=YTlvdklBRXpLNjBnRWJBU0V2OEQxdz09
NUg4eHNKTTdadVl4VDd4WlpMeE8vZz09,메카테크놀러지(주),,11명,2010년 8월 23일,중소기업,응용 소프트웨어 개발 및 공급업,http://www.meccatech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NUg4eHNKTTdadVl4VDd4WlpMeE8vZz09
Sm1memRFL3lnUW4weExTSDhnckdxdz09,인우오토메이션,,,,4억 4,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Sm1memRFL3lnUW4weExTSDhnckdxdz09
bWxBdE5ObUNxM1ZDb0xHVmtoc1pKUT09,(주)파워이십일,,28명,2001년 5월 31일,중소기업,시스템 소프트웨어 개발 및 공급업,http://www.power21.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=bWxBdE5ObUNxM1ZDb0xHVmtoc1pKUT09
djR2SksyMXlvNDV0V3dlUURjUFdEZz09,(주)국일테크,,15명,2020년 4월 9일,중소기업,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",https://www.kukiltech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=djR2SksyMXlvNDV0V3dlUURjUFdEZz09
VGduTHZIZHJzRzB4WkYvcWxJWVRRQT09,(주)성화에프에이,,6명,2022년 10월 14일,6                                        명 출처: 국민연금 사원수,산업처리공정 제어장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VGduTHZIZHJzRzB4WkYvcWxJWVRRQT09
VW5FdFJXNlpoUEZ6cEcrWS95OGc1Zz09,(주)에프테크놀로지,,,,,,,2026-06-17,
dG5Bb1ArN3BrOGR4TlI5Z3I0Uml3dz09,한국기술교육직업전문학교,,,,중소기업,기타 기술 및 직업훈련학원,http://koreate.net/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dG5Bb1ArN3BrOGR4TlI5Z3I0Uml3dz09
QkRqakMwYXh3RmtJaEtKanJNd3UyZz09,(주)포원시스템,,32명,2008년 1월 29일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.fourone.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=QkRqakMwYXh3RmtJaEtKanJNd3UyZz09
dEJQM0lOYW4yL1FSeEdnYldRbFZOUT09,㈜인터전기,,41명,2007년 1월 5일,중소기업,배전반 및 전기 자동제어반 제조업,http://www.inter-elec.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dEJQM0lOYW4yL1FSeEdnYldRbFZOUT09
aEpQOC92OWhnVWhCN3VnblRxSGJ6UT09,(주)영우산업,,23명,2005년 8월 17일,중소기업,그 외 기타 금속가공업,http://youngwooind.com/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aEpQOC92OWhnVWhCN3VnblRxSGJ6UT09
cmpiN1FsdXVkNmlqekFnUFhaazhLZz09,성보E&S,,,,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=cmpiN1FsdXVkNmlqekFnUFhaazhLZz09
V2RFckxxREJUcE4yMWEra3EwOUJnUT09,(주)동우지씨에스,,,2005년 10월 24일,중소기업,응용 소프트웨어 개발 및 공급업,http://www.gcsd.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=V2RFckxxREJUcE4yMWEra3EwOUJnUT09
dTVIM1BaN1NEbHlWVzBRQ1BmRXZBZz09,(주)이노시스템,,6명,2017년 12월 5일,중소기업,내부 전기배선 공사업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dTVIM1BaN1NEbHlWVzBRQ1BmRXZBZz09
TVhPdGJuOWtISC9wTmJPeTltTTcwZz09,(주)피앤테크,,30명,2002년 6월 19일,스타트업,기타 반도체소자 제조업,http://www.p-tech2000.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TVhPdGJuOWtISC9wTmJPeTltTTcwZz09
TFRtKzNXQzlhajI3T2ptOU9yc3NBZz09,엔케이알(주),,40명,2014년 9월 18일,중소기업,산업용 로봇 제조업,http://www.nkrkorea.com/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TFRtKzNXQzlhajI3T2ptOU9yc3NBZz09
QjZwTmY4RGJpSThPaWs1K3diN3FtQT09,성진코퍼레이션(주),,36명,1996년 10월 10일,중소기업,건물용 기계ㆍ장비 설치 공사업,http://www.sungjincorp.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=QjZwTmY4RGJpSThPaWs1K3diN3FtQT09
b1BJUG5DMmtndVc4VUlONXN5MXdodz09,로직스,,,,2억 4,기타 기계ㆍ장비 조립용 플라스틱 제품 제조업,http://www.logics.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=b1BJUG5DMmtndVc4VUlONXN5MXdodz09
ZWhHemVMaEcxQ1hJQ0ZMQ0VXUGE0QT09,(주)지인테크,,57명,,중소기업,,http://www.gintech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZWhHemVMaEcxQ1hJQ0ZMQ0VXUGE0QT09
SzRma1htOTJwUWU1UDEzaWR4THZSQT09,에스엔아이티씨(주),,,,,,,2026-06-17,
aUhIbWlJYkxxWkhORWgwRGhvbFZxQT09,(주)에스아이,,40명,2010년 11월 1일,중소기업,기타 반도체소자 제조업,http://www.systemi.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aUhIbWlJYkxxWkhORWgwRGhvbFZxQT09
MExkTk5CSDEzc0tjRklJK1RsdkJhZz09,(주)한솔루션,,9명,2016년 8월 22일,9                                        명 출처: 국민연금 사원수 52억 5,"안경, 사진장비 및 광학용품 도매업",http://www.hanfa.co.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=MExkTk5CSDEzc0tjRklJK1RsdkJhZz09
a3hHSkd3V2tjbXg5NmNRaFZkSkd5QT09,(주)대림이엔지,,23명,1997년 12월 9일,중소기업,"용기 세척, 포장 및 충전기 제조업",http://www.boxpack.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=a3hHSkd3V2tjbXg5NmNRaFZkSkd5QT09
dzVrMWZ5VE9rdU4zdHdoSmNFRlRvdz09,삼성기전(주),,61명,2000년 8월 7일,중소기업,그 외 기타 특수목적용 기계 제조업,http://www.faworld.net,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dzVrMWZ5VE9rdU4zdHdoSmNFRlRvdz09
a1lwb1VGMS9xbFh2amE5bHhoRUhhQT09,이엠아이(주),,15명,2024년 1월 30일,15                                        명 출처: 국민연금 사원수 28억 2,건물용 기계ㆍ장비 설치 공사업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=a1lwb1VGMS9xbFh2amE5bHhoRUhhQT09
S2p5QzEzK2pOSVUxUC9yTDltNkdrdz09,제로볼트,,,,,전기·전자·제어,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=S2p5QzEzK2pOSVUxUC9yTDltNkdrdz09
enJwb3ZBaU11M3c4cVdLcUFZellyQT09,(주)케이텍,,5명,2024년 3월 22일,5                                        명 출처: 국민연금 사원수 7억 4,액체 여과기 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=enJwb3ZBaU11M3c4cVdLcUFZellyQT09
QndiZHFta1NYMXRZdy9TN2lWYXM1dz09,(주)영도글로발,,,,,,,2026-06-17,
S3h1MGFoRm1MWkdmbSsvdS8xaWM0Zz09,(주)한울테크,,5명,2019년 6월 21일,중소기업,배전반 및 전기 자동제어반 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=S3h1MGFoRm1MWkdmbSsvdS8xaWM0Zz09
RXBTSnV2R0JuMHltOFA4N1VJMEpCUT09,도아산업(주),,17명,1996년 6월 14일,중소기업,배전반 및 전기 자동제어반 제조업,http://www.toa-corp.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RXBTSnV2R0JuMHltOFA4N1VJMEpCUT09
SGtSZTlnMHRRSWFLOHhrZlNiV3pXdz09,태영산업(주),,371명,1994년 8월 18일,중소기업,"라이터, 연소물 및 흡연용품 제조업",http://www.tytf.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=SGtSZTlnMHRRSWFLOHhrZlNiV3pXdz09
OGNOclJrNG5kc1JQcy9IL3gwVW8wUT09,(주)지유테크,,30명,,중소기업,,https://www.gutech.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=OGNOclJrNG5kc1JQcy9IL3gwVW8wUT09
a2JVdEVzaHoyODBSdkxFN1JWV2YzQT09,코박메드(주),,163명,2001년 9월 24일,163                                        명 출처: 국민연금 사원수 437억 2,그 외 기타 의료용 기기 제조업,http://www.kovacmed.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=a2JVdEVzaHoyODBSdkxFN1JWV2YzQT09
Zm9qNG9WcGt6dlp0RWxvelMrSnVHUT09,(주)피엔티,,602명,2003년 12월 29일,중견기업,그 외 기타 특수목적용 기계 제조업,http://www.epnt.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/16151130
M2IweGdNR3NpM1BJM05lemFxYTNXUT09,(주)엠엑스온,368억원(2024),130명,1999.04.08(28년차),,전기·전자·제어,http://www.mxon.co.kr,2026-06-17,https://www.jobkorea.co.kr/company/46224529
UHhtdnJicDJDS2Mwbk5BOUVOM2NoQT09,(주)파텍,,3명,2019년 9월 16일,중소기업,산업처리공정 제어장비 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UHhtdnJicDJDS2Mwbk5BOUVOM2NoQT09
YzVWREhiQVZkVUhaN3R0c2U5bEY1UT09,(주)에이엔에이치,,35명,2015년 5월 19일,중소기업,기타 반도체소자 제조업,http://www.anh21.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=YzVWREhiQVZkVUhaN3R0c2U5bEY1UT09
T2huQ1dQQTAwV00xd1djMmo0b2lqdz09,(주)모빌리티원,,,,,,,2026-06-17,
USt4NVJ0US9jS3J6NFFYZjlpYU9qUT09,플렉토리(주),,5명,2021년 3월 24일,중소기업,응용 소프트웨어 개발 및 공급업,https://www.flectory.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=USt4NVJ0US9jS3J6NFFYZjlpYU9qUT09
MnQybzJxVndodHVaeTNxWnFPYXhpQT09,(주)아이아이컴바인드,"5,819억 2천만원(2025.12.31)","1,014명(2025.12.31)",2011.02.11(16년차),,안경 및 안경렌즈 제조업,http://www.gentlemonster.com,2026-06-17,https://www.jobkorea.co.kr/company/16152718
SkVFQm5JbUVrSDc3QWRHVDJaVERPdz09,(주)마음에이아이,,129명,2014년 1월 8일,스타트업,응용 소프트웨어 개발 및 공급업,https://maum.ai/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=SkVFQm5JbUVrSDc3QWRHVDJaVERPdz09
aVhLOFE1YmFZNGlJaXpIRENlQXkzdz09,아리카(주),,12명,2022년 10월 27일,12                                        명 출처: 국민연금 사원수 4억 2,응용 소프트웨어 개발 및 공급업,https://www.arica.ai/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=aVhLOFE1YmFZNGlJaXpIRENlQXkzdz09
NlhLakU3cHdlR1F0R0Y4ZlNOWExSZz09,에코트로닉스(주),,80명,1991년 9월 7일,중소기업,기타 반도체소자 제조업,http://www.ecotro.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=NlhLakU3cHdlR1F0R0Y4ZlNOWExSZz09
ekh5aDRsRkdqMnBXT3U0eGF0MzcxUT09,(주)지오로봇,,27명,2022년 5월 10일,27                                        명 출처: 국민연금 사원수 5억 5,산업용 로봇 제조업,http://www.ziorobot.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ekh5aDRsRkdqMnBXT3U0eGF0MzcxUT09
N0NhbmoyL09sQUgyWTJ1MUswVS8zZz09,모비어스(주),,166명,2012년 5월 31일,중견기업,컴퓨터 프로그래밍 서비스업,http://mobyus.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=N0NhbmoyL09sQUgyWTJ1MUswVS8zZz09
TGNySWFIYkdkNDNReWwzMnZZZXFndz09,(주)유니컴퍼니,,12명,2019년 9월 2일,중소기업,무인 항공기 및 무인 비행장치 제조업,http://www.unicompany.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TGNySWFIYkdkNDNReWwzMnZZZXFndz09
VjNnVEgxaHBiV04vWEYwSHM1VGg4dz09,대전대학교,,398명,,,교육업,http://www.dju.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=VjNnVEgxaHBiV04vWEYwSHM1VGg4dz09
TXFQM2ZETnJZTlNaenFBMmM0VWtNQT09,(주)스마트레이더시스템,47억원(2024),58명,2017년 10월 16일,중소기업,"레이더, 항행용 무선기기 및 측량기구 제조업",http://www.smartradarsystem.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=TXFQM2ZETnJZTlNaenFBMmM0VWtNQT09
R1NjbEdvQnRla1dvQThsUnBxeFl3Zz09,(주)네드솔루션스,,3명,2021년 1월 26일,3                                        명 출처: 국민연금 사원수 12억 9,무인 항공기 및 무인 비행장치 제조업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=R1NjbEdvQnRla1dvQThsUnBxeFl3Zz09
c1ZxS2luTnBhdUpsSk9OTzhYM0w2QT09,(주)우림아이씨티,,10명,2020년 6월 12일,중소기업,응용 소프트웨어 개발 및 공급업,http://www.woorimict.com,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=c1ZxS2luTnBhdUpsSk9OTzhYM0w2QT09
WUdsT0t1UWE5NXVCSEdZS20wOVNyUT09,(주)로보아이,,13명,2019년 2월 18일,중소기업,산업용 로봇 제조업,http://www.roboi.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=WUdsT0t1UWE5NXVCSEdZS20wOVNyUT09
cURNdFhZaUpIdERlaXgzUFl6TnJJZz09,(주)카이로스페이스,,,,,,,2026-06-17,
RURPK2x6UFd0aUVOcEVvUEZPcEs4UT09,주식회사옴니스텝,,,,,솔루션·SI·ERP·CRM,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=RURPK2x6UFd0aUVOcEVvUEZPcEs4UT09
ZzJhYThzZEtoSkpvM2psc1ZYdjN2UT09,(주)에이알엔텍,,5명,2022년 12월 13일,5                                        명 출처: 국민연금 사원수 7,컴퓨터 프로그래밍 서비스업,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=ZzJhYThzZEtoSkpvM2psc1ZYdjN2UT09
UzFvNWFIMDdoYVI4UXVTd2Y3MURXUT09,(주)온택트헬스,,58명,2020년 11월 5일,중소기업,응용 소프트웨어 개발 및 공급업,http://www.ontacthealth.com/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UzFvNWFIMDdoYVI4UXVTd2Y3MURXUT09
YjdaM0NrMDFNMVlPQURzM1ZWU0RkQT09,(사)한국아이씨티에이아이기술협회,,8명,2016년 6월 16일,기타,기타 기술 및 직업훈련학원,http://ictedu.co.kr,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=YjdaM0NrMDFNMVlPQURzM1ZWU0RkQT09
Q3RtOHZIS3I3VXRXSDRuL3k4UzA1UT09,(주)나르마,,19명,2018년 10월 8일,19                                        명 출처: 국민연금 사원수 2억 7,무인 항공기 및 무인 비행장치 제조업,https://www.narma.co.kr/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=Q3RtOHZIS3I3VXRXSDRuL3k4UzA1UT09
UEsyaU1YckVxTVpaQ2RBb0JibWRXdz09,주식회사옥타알앤디,,3명,,,기계·설비·자동차,,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=UEsyaU1YckVxTVpaQ2RBb0JibWRXdz09
dE4xVnBMTldQa3dkMXo3RGl4M3FuZz09,(주)아크릴,,101명,2011년 3월 22일,중소기업,응용 소프트웨어 개발 및 공급업,https://www.acryl.ai/,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=dE4xVnBMTldQa3dkMXo3RGl4M3FuZz09
OG0zTzgraDNEOXl5SEZBRlNWckhDUT09,(주)에스유엠,,75명,2020년 9월 4일,중소기업,응용 소프트웨어 개발 및 공급업,http://www.smobi.ai,2026-06-17,https://www.saramin.co.kr/zf_user/company-info/view?csn=OG0zTzgraDNEOXl5SEZBRlNWckhDUT09
